频道,节目名称,录制状态,频道ID,SPID,节目开始时间,节目结束时间
风云足球,欧冠半决赛:马德里竞技-拜仁,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 21:55:00,2016-04-28 22:20:00,0
风云足球,欧冠半决赛第一回合:曼城-皇马,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 12:55:00,2016-04-28 13:55:00,0
风云足球,欧冠半决赛第一回合:曼城-皇马,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 13:55:00,2016-04-28 14:20:00,0
风云足球,欧冠半决赛第一回合:曼城-皇马,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 19:30:00,2016-04-28 20:30:00,0
风云足球,欧冠半决赛第一回合:曼城-皇马,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 20:30:00,2016-04-28 20:55:00,0
风云足球,赛事集锦:英超第35轮比赛集锦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 12:00:00,2016-04-28 12:55:00,0
风云足球,赛事集锦:英超第35轮比赛集锦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 22:20:00,2016-04-28 23:15:00,0
风云足球,意甲第35轮:佛罗伦萨-尤文图斯,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:55:00,0
风云足球,意甲第35轮:佛罗伦萨-尤文图斯,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 00:55:00,2016-04-28 01:20:00,0
风云足球,中甲第6轮:青岛中能-北京人和,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 17:05:00,2016-04-28 18:05:00,0
风云足球,中甲第6轮:青岛中能-北京人和,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 18:05:00,2016-04-28 18:30:00,0
风云足球,中甲第6轮:深圳佳兆业-大连一方,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 15:45:00,2016-04-28 16:45:00,0
风云足球,中甲第6轮:深圳佳兆业-大连一方,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 16:45:00,2016-04-28 17:05:00,0
风云足球,足球华彩:卡尔德隆新神锋,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 19:20:00,2016-04-28 19:30:00,0
风云足球,足球华彩:十大带伤进球,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226257/10000100000000060000000001005960_0.smil,350000000002,2016-04-28 19:00:00,2016-04-28 19:20:00,0
甘肃卫视,长沙保卫战(33),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 02:09:00,2016-04-28 02:48:00,0
甘肃卫视,长沙保卫战(34),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 02:48:00,2016-04-28 03:26:00,0
甘肃卫视,长沙保卫战(35),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 03:26:00,2016-04-28 04:01:00,0
甘肃卫视,长沙保卫战(36),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 04:01:00,2016-04-28 04:38:00,0
甘肃卫视,长沙保卫战(37),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 04:38:00,2016-04-28 05:13:00,0
甘肃卫视,长沙保卫战(38),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 05:13:00,2016-04-28 05:48:00,0
甘肃卫视,动画片,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 17:21:00,2016-04-28 17:49:00,0
甘肃卫视,二十四道拐(35),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 19:41:00,2016-04-28 20:33:00,0
甘肃卫视,二十四道拐(36),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 20:33:00,2016-04-28 21:21:00,0
甘肃卫视,风语(15),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:26:00,0
甘肃卫视,风语(16),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 00:26:00,2016-04-28 00:58:00,0
甘肃卫视,风语(17),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 23:23:00,2016-04-28 23:53:00,0
甘肃卫视,甘肃新闻,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 18:30:00,2016-04-28 18:56:00,0
甘肃卫视,纪录时间,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 00:58:00,2016-04-28 01:33:00,0
甘肃卫视,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 09:20:00,2016-04-28 11:00:00,0
甘肃卫视,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 11:00:00,2016-04-28 11:38:00,0
甘肃卫视,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 13:00:00,2016-04-28 14:40:00,0
甘肃卫视,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 14:40:00,2016-04-28 15:06:00,0
甘肃卫视,今日聚焦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 18:10:00,2016-04-28 18:30:00,0
甘肃卫视,聚健康,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 01:33:00,2016-04-28 02:09:00,0
甘肃卫视,聚健康,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 08:34:00,2016-04-28 09:20:00,0
甘肃卫视,聚健康,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 21:21:00,2016-04-28 22:06:00,0
甘肃卫视,利箭纵横(5),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 05:48:00,2016-04-28 06:32:00,0
甘肃卫视,利箭纵横(6),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 06:32:00,2016-04-28 07:15:00,0
甘肃卫视,利箭纵横(7),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 07:15:00,2016-04-28 07:47:00,0
甘肃卫视,利箭纵横(8),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 07:47:00,2016-04-28 08:34:00,0
甘肃卫视,利箭纵横(9),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 11:38:00,2016-04-28 12:30:00,0
甘肃卫视,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 12:54:00,2016-04-28 13:00:00,0
甘肃卫视,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 18:56:00,2016-04-28 19:00:00,0
甘肃卫视,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 22:06:00,2016-04-28 22:15:00,0
甘肃卫视,投资论道,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 22:15:00,2016-04-28 23:00:00,0
甘肃卫视,午间20分,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 12:30:00,2016-04-28 12:54:00,0
甘肃卫视,新闻晚高峰,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 23:00:00,2016-04-28 23:23:00,0
甘肃卫视,于无声处(32),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 15:06:00,2016-04-28 15:52:00,0
甘肃卫视,于无声处(33),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 15:52:00,2016-04-28 16:33:00,0
甘肃卫视,于无声处(34),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 16:33:00,2016-04-28 17:21:00,0
甘肃卫视,中国股市报告,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 17:49:00,2016-04-28 18:10:00,0
甘肃卫视,转播中央台新闻联播,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225690/iptv142315.smil,350000000002,2016-04-28 19:00:00,2016-04-28 19:41:00,0
甘肃卫视-2.5M,长沙保卫战(33),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 02:09:00,2016-04-28 02:48:00,0
甘肃卫视-2.5M,长沙保卫战(34),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 02:48:00,2016-04-28 03:26:00,0
甘肃卫视-2.5M,长沙保卫战(35),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 03:26:00,2016-04-28 04:01:00,0
甘肃卫视-2.5M,长沙保卫战(36),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 04:01:00,2016-04-28 04:38:00,0
甘肃卫视-2.5M,长沙保卫战(37),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 04:38:00,2016-04-28 05:13:00,0
甘肃卫视-2.5M,长沙保卫战(38),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 05:13:00,2016-04-28 05:48:00,0
甘肃卫视-2.5M,动画片,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 17:21:00,2016-04-28 17:49:00,0
甘肃卫视-2.5M,二十四道拐(35),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 19:41:00,2016-04-28 20:33:00,0
甘肃卫视-2.5M,二十四道拐(36),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 20:33:00,2016-04-28 21:21:00,0
甘肃卫视-2.5M,风语(15),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:26:00,0
甘肃卫视-2.5M,风语(16),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 00:26:00,2016-04-28 00:58:00,0
甘肃卫视-2.5M,风语(17),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 23:23:00,2016-04-28 23:53:00,0
甘肃卫视-2.5M,甘肃新闻,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 18:30:00,2016-04-28 18:56:00,0
甘肃卫视-2.5M,纪录时间,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 00:58:00,2016-04-28 01:33:00,0
甘肃卫视-2.5M,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 09:20:00,2016-04-28 11:00:00,0
甘肃卫视-2.5M,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 11:00:00,2016-04-28 11:38:00,0
甘肃卫视-2.5M,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 13:00:00,2016-04-28 14:40:00,0
甘肃卫视-2.5M,交易日,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 14:40:00,2016-04-28 15:06:00,0
甘肃卫视-2.5M,今日聚焦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 18:10:00,2016-04-28 18:30:00,0
甘肃卫视-2.5M,聚健康,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 01:33:00,2016-04-28 02:09:00,0
甘肃卫视-2.5M,聚健康,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 08:34:00,2016-04-28 09:20:00,0
甘肃卫视-2.5M,聚健康,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 21:21:00,2016-04-28 22:06:00,0
甘肃卫视-2.5M,利箭纵横(5),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 05:48:00,2016-04-28 06:32:00,0
甘肃卫视-2.5M,利箭纵横(6),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 06:32:00,2016-04-28 07:15:00,0
甘肃卫视-2.5M,利箭纵横(7),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 07:15:00,2016-04-28 07:47:00,0
甘肃卫视-2.5M,利箭纵横(8),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 07:47:00,2016-04-28 08:34:00,0
甘肃卫视-2.5M,利箭纵横(9),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 11:38:00,2016-04-28 12:30:00,0
甘肃卫视-2.5M,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 12:54:00,2016-04-28 13:00:00,0
甘肃卫视-2.5M,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 18:56:00,2016-04-28 19:00:00,0
甘肃卫视-2.5M,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 22:06:00,2016-04-28 22:15:00,0
甘肃卫视-2.5M,投资论道,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 22:15:00,2016-04-28 23:00:00,0
甘肃卫视-2.5M,午间20分,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 12:30:00,2016-04-28 12:54:00,0
甘肃卫视-2.5M,新闻晚高峰,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 23:00:00,2016-04-28 23:23:00,0
甘肃卫视-2.5M,于无声处(32),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 15:06:00,2016-04-28 15:52:00,0
甘肃卫视-2.5M,于无声处(33),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 15:52:00,2016-04-28 16:33:00,0
甘肃卫视-2.5M,于无声处(34),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 16:33:00,2016-04-28 17:21:00,0
甘肃卫视-2.5M,中国股市报告,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 17:49:00,2016-04-28 18:10:00,0
甘肃卫视-2.5M,转播中央台新闻联播,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226131/00000100000000060000000000087169_0.smil,350000000002,2016-04-28 19:00:00,2016-04-28 19:41:00,0
高尔夫,高尔夫,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225546/000000000154.smil,350000000002,2016-04-28 00:00:00,2016-04-28 04:00:00,0
高尔夫,高尔夫,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225546/000000000154.smil,350000000002,2016-04-28 04:00:00,2016-04-28 08:00:00,0
高尔夫,高尔夫,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225546/000000000154.smil,350000000002,2016-04-28 08:00:00,2016-04-28 12:00:00,0
高尔夫,高尔夫,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225546/000000000154.smil,350000000002,2016-04-28 12:00:00,2016-04-28 16:00:00,0
高尔夫,高尔夫,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225546/000000000154.smil,350000000002,2016-04-28 16:00:00,2016-04-28 19:35:00,0
高尔夫,高尔夫,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225546/000000000154.smil,350000000002,2016-04-28 19:35:00,2016-04-28 22:00:00,0
广东卫视,爱在香江,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 12:39:00,2016-04-28 14:19:00,0
广东卫视,爱在香江,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 14:19:00,2016-04-28 14:24:00,0
广东卫视,春江英雄之秀才遇到兵(14),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 14:24:00,2016-04-28 15:09:00,0
广东卫视,春江英雄之秀才遇到兵(15),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 15:09:00,2016-04-28 15:59:00,0
广东卫视,春江英雄之秀才遇到兵(16),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 15:59:00,2016-04-28 16:53:00,0
广东卫视,春江英雄之秀才遇到兵(17),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 16:53:00,2016-04-28 17:46:00,0
广东卫视,春江英雄之秀才遇到兵(18),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 17:46:00,2016-04-28 18:30:00,0
广东卫视,春江英雄之秀才遇到兵(35),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 19:34:00,2016-04-28 20:32:00,0
广东卫视,春江英雄之秀才遇到兵(36),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 20:32:00,2016-04-28 21:11:00,0
广东卫视,股舞飞阳,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 07:43:00,2016-04-28 08:24:00,0
广东卫视,广东新闻联播,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 18:30:00,2016-04-28 18:56:00,0
广东卫视,南北狮王,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 00:00:00,2016-04-28 04:48:00,0
广东卫视,你会怎么做,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 21:11:00,2016-04-28 22:14:00,0
广东卫视,岁月如金(5),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 08:24:00,2016-04-28 09:16:00,0
广东卫视,岁月如金(6),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 09:16:00,2016-04-28 10:09:00,0
广东卫视,岁月如金(7),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 10:09:00,2016-04-28 11:03:00,0
广东卫视,岁月如金(8),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 11:03:00,2016-04-28 12:00:00,0
广东卫视,天气预报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 18:56:00,2016-04-28 19:00:00,0
广东卫视,我的太阳我的期盼,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 06:31:00,2016-04-28 07:00:00,0
广东卫视,新闻早高峰,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 07:00:00,2016-04-28 07:43:00,0
广东卫视,一门三司令(19),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 04:48:00,2016-04-28 05:39:00,0
广东卫视,一门三司令(20),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 05:39:00,2016-04-28 06:31:00,0
广东卫视,越洋追踪,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 22:14:00,2016-04-28 23:47:00,0
广东卫视,直播全球,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 12:00:00,2016-04-28 12:39:00,0
广东卫视,转播中央台新闻联播,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225475/00000000010q.smil,350000000002,2016-04-28 19:00:00,2016-04-28 19:34:00,0
广东卫视-2.5M,爱在香江,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 12:39:00,2016-04-28 14:19:00,0
广东卫视-2.5M,爱在香江,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 14:19:00,2016-04-28 14:24:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(14),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 14:24:00,2016-04-28 15:09:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(15),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 15:09:00,2016-04-28 15:59:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(16),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 15:59:00,2016-04-28 16:53:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(17),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 16:53:00,2016-04-28 17:46:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(18),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 17:46:00,2016-04-28 18:30:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(35),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 19:34:00,2016-04-28 20:32:00,0
广东卫视-2.5M,春江英雄之秀才遇到兵(36),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 20:32:00,2016-04-28 21:11:00,0
广东卫视-2.5M,股舞飞阳,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 07:43:00,2016-04-28 08:24:00,0
广东卫视-2.5M,广东新闻联播,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226138/00000100000000060000000000087170_0.smil,350000000002,2016-04-28 18:30:00,2016-04-28 18:56:00,0
